illustrative_family,point_index,plotting_x,plotting_y
linear,82,122.09500000000001,0.52439999999999998
linear,83,123.59,0.52680000000000005
linear,84,125.08500000000001,0.5292
linear,85,126.58000000000001,0.53160000000000007
linear,86,128.07499999999999,0.53400000000000003
linear,87,129.57000000000002,0.53639999999999999
linear,88,131.065,0.53879999999999995
linear,89,132.56,0.54120000000000001
linear,90,134.05500000000001,0.54359999999999997
linear,91,135.55000000000001,0.54600000000000004
linear,92,137.04500000000002,0.5484
linear,93,138.54000000000002,0.55080000000000007
linear,94,140.035,0.55320000000000003
linear,95,141.53,0.55559999999999998
linear,96,143.02500000000001,0.55800000000000005
linear,97,144.52000000000001,0.56040000000000001
linear,98,146.01500000000001,0.56279999999999997
linear,99,147.51000000000002,0.56520000000000004
linear,100,149.00500000000002,0.5676000000000001
linear,101,150.5,0.57000000000000006
linear,102,151.995,0.57240000000000002
linear,103,153.49000000000001,0.57479999999999998
linear,104,154.98500000000001,0.57720000000000005
linear,105,156.48000000000002,0.5796
linear,106,157.97500000000002,0.58200000000000007
linear,107,159.47,0.58440000000000003
linear,108,160.965,0.58679999999999999
linear,109,162.46000000000001,0.58919999999999995
linear,110,163.95500000000001,0.59160000000000001
linear,111,165.45000000000002,0.59400000000000008
linear,112,166.94500000000002,0.59640000000000004
linear,113,168.44,0.5988
linear,114,169.935,0.60119999999999996
linear,115,171.43000000000001,0.60360000000000003
linear,116,172.92500000000001,0.60600000000000009
linear,117,174.42000000000002,0.60840000000000005
linear,118,175.91500000000002,0.61080000000000001
linear,119,177.41000000000003,0.61319999999999997
linear,120,178.905,0.61559999999999993
linear,121,180.40000000000001,0.61799999999999999
linear,122,181.89500000000001,0.62040000000000006
linear,123,183.39000000000001,0.62280000000000002
linear,124,184.88500000000002,0.62519999999999998
linear,125,186.38000000000002,0.62760000000000005
linear,126,187.875,0.63
linear,127,189.37,0.63240000000000007
linear,128,190.86500000000001,0.63480000000000003
linear,129,192.36000000000001,0.63719999999999999
linear,130,193.85500000000002,0.63959999999999995
linear,131,195.35000000000002,0.64200000000000002
linear,132,196.84500000000003,0.64440000000000008
linear,133,198.34,0.64680000000000004
linear,134,199.83500000000001,0.6492
linear,135,201.33000000000001,0.65159999999999996
linear,136,202.82500000000002,0.65400000000000003
linear,137,204.32000000000002,0.65640000000000009
linear,138,205.81500000000003,0.65880000000000005
linear,139,207.31,0.66120000000000001
linear,140,208.80500000000001,0.66359999999999997
linear,141,210.30000000000001,0.66600000000000004
linear,142,211.79500000000002,0.66840000000000011
linear,143,213.29000000000002,0.67080000000000006
linear,144,214.78500000000003,0.67320000000000002
linear,145,216.28000000000003,0.67559999999999998
linear,146,217.77500000000001,0.67799999999999994
linear,147,219.27000000000001,0.6804
linear,148,220.76500000000001,0.68280000000000007
linear,149,222.26000000000002,0.68520000000000003
linear,150,223.75500000000002,0.68759999999999999
linear,151,225.25000000000003,0.69000000000000006
linear,152,226.745,0.69240000000000002
linear,153,228.24000000000001,0.69480000000000008
linear,154,229.73500000000001,0.69720000000000004
linear,155,231.23000000000002,0.6996
linear,156,232.72500000000002,0.70199999999999996
linear,157,234.22000000000003,0.70440000000000014
linear,158,235.715,0.70680000000000009
linear,159,237.21000000000001,0.70920000000000005
linear,160,238.70500000000001,0.71160000000000001
linear,161,240.20000000000002,0.71399999999999997
linear,162,241.69500000000002,0.71640000000000004
linear,163,243.19000000000003,0.71880000000000011
linear,164,244.68500000000003,0.72120000000000006
linear,165,246.18000000000001,0.72360000000000002
linear,166,247.67500000000001,0.72599999999999998
linear,167,249.17000000000002,0.72840000000000005
linear,168,250.66500000000002,0.73080000000000012
linear,169,252.16000000000003,0.73320000000000007
linear,170,253.65500000000003,0.73560000000000003
linear,171,255.15000000000001,0.73799999999999999
linear,172,256.64499999999998,0.74039999999999995
linear,173,258.14000000000004,0.74280000000000013
linear,174,259.63499999999999,0.74519999999999997
linear,175,261.13,0.74760000000000004
linear,176,262.625,0.75
linear,177,264.12,0.75239999999999996
linear,178,265.61500000000001,0.75480000000000003
linear,179,267.11000000000001,0.75719999999999998
linear,180,268.60500000000002,0.75960000000000005
linear,181,270.10000000000002,0.76200000000000001
linear,182,271.59500000000003,0.76440000000000008
linear,183,273.09000000000003,0.76680000000000015
linear,184,274.58500000000004,0.76920000000000011
linear,185,276.08000000000004,0.77160000000000006
linear,186,277.57500000000005,0.77400000000000002
linear,187,279.06999999999999,0.77639999999999998
linear,188,280.565,0.77879999999999994
linear,189,282.06,0.78120000000000001
linear,190,283.55500000000001,0.78360000000000007
linear,191,285.05000000000001,0.78600000000000003
linear,192,286.54500000000002,0.78839999999999999
linear,193,288.04000000000002,0.79080000000000006
linear,194,289.53500000000003,0.79320000000000002
linear,195,291.03000000000003,0.79560000000000008
linear,196,292.52500000000003,0.79800000000000004
linear,197,294.02000000000004,0.8004
linear,198,295.51500000000004,0.80280000000000007
linear,199,297.01000000000005,0.80520000000000014
linear,200,298.505,0.80759999999999998
linear,201,300,0.81000000000000005
logarithmic,1,1,0.080000000000000002
logarithmic,2,2.4950000000000001,0.16816233846509465
logarithmic,3,3.9900000000000002,0.21343516874595564
logarithmic,4,5.4850000000000003,0.24412081030603838
logarithmic,5,6.9800000000000004,0.26736284368738483
logarithmic,6,8.4750000000000014,0.2860766455451883
logarithmic,7,9.9700000000000006,0.30174220822854847
logarithmic,8,11.465,0.31521486135413923
logarithmic,9,12.960000000000001,0.32703382996617542
logarithmic,10,14.455000000000002,0.33756105058970004
logarithmic,11,15.950000000000001,0.34705127042362915
logarithmic,12,17.445,0.35569059620319549
logarithmic,13,18.940000000000001,0.36361913439982141
logarithmic,14,20.435000000000002,0.37094500390444135
logarithmic,15,21.93,0.37775338854218066
logarithmic,16,23.425000000000001,0.38411259776750534
logarithmic,17,24.920000000000002,0.39007824886628301
logarithmic,18,26.415000000000003,0.39569622874643195
logarithmic,19,27.910000000000004,0.40100483920749247
logarithmic,20,29.405000000000001,0.40603638175448598
logarithmic,21,30.900000000000002,0.41081834896951785
logarithmic,22,32.395000000000003,0.41537433412752262
logarithmic,23,33.890000000000001,0.41972473541905636
logarithmic,24,35.385000000000005,0.42388730803737218
logarithmic,25,36.880000000000003,0.42787760194137076
logarithmic,26,38.375,0.43170931257682055
logarithmic,27,39.870000000000005,0.43539456453210545
logarithmic,28,41.365000000000002,0.43894414295253875
logarithmic,29,42.859999999999999,0.44236768384992958
logarithmic,30,44.355000000000004,0.44567383176908781
logarithmic,31,45.850000000000001,0.4488703713079763
logarithmic,32,47.345000000000006,0.45196433752803422
logarithmic,33,48.840000000000003,0.45496210919444102
logarithmic,34,50.335000000000001,0.45786948795407456
logarithmic,35,51.830000000000005,0.46069176592183597
logarithmic,36,53.325000000000003,0.46343378365396065
logarithmic,37,54.820000000000007,0.46609998010378068
logarithmic,38,56.315000000000005,0.4686944358547695
logarithmic,39,57.810000000000002,0.47122091068811545
logarithmic,40,59.305000000000007,0.47368287635303447
logarithmic,41,60.800000000000004,0.47608354525666585
logarithmic,42,62.295000000000002,0.47842589566845872
logarithmic,43,63.790000000000006,0.48071269393515753
logarithmic,44,65.285000000000011,0.48294651412202283
logarithmic,45,66.780000000000001,0.48512975543002512
logarithmic,46,68.275000000000006,0.48726465768452892
logarithmic,47,69.77000000000001,0.48935331514616803
logarithmic,48,71.265000000000001,0.49139768885739027
logarithmic,49,72.760000000000005,0.49339961770712226
logarithmic,50,74.25500000000001,0.4953608283700196
logarithmic,51,75.75,0.49728294425493064
logarithmic,52,77.245000000000005,0.49916749357877938
logarithmic,53,78.740000000000009,0.50101591666647849
logarithmic,54,80.234999999999999,0.50282957256423011
logarithmic,55,81.730000000000004,0.50460974504228473
logarithmic,56,83.225000000000009,0.50635764805357175
logarithmic,57,84.719999999999999,0.50807443070633662
logarithmic,58,86.215000000000003,0.50976118180180141
logarithmic,59,87.710000000000008,0.51141893398172256
logarithmic,60,89.205000000000013,0.51304866752541234
logarithmic,61,90.700000000000003,0.51465131383118412
logarithmic,62,92.195000000000007,0.5162277586131816
logarithmic,63,93.690000000000012,0.51777884484106507
logarithmic,64,95.185000000000002,0.51930537544698296
logarithmic,65,96.680000000000007,0.52080811582158992
logarithmic,66,98.175000000000011,0.52228779611853948
logarithmic,67,99.670000000000002,0.52374511338481755
logarithmic,68,101.16500000000001,0.52518073353247752
logarithmic,69,102.66000000000001,0.52659529316573839
logarithmic,70,104.155,0.52798940127599303
logarithmic,71,105.65000000000001,0.52936364081602305
logarithmic,72,107.14500000000001,0.53071857016360569
logarithmic,73,108.64000000000001,0.53205472448370827
logarithmic,74,110.13500000000001,0.53337261699758909
logarithmic,75,111.63000000000001,0.5346727401663347
logarithmic,76,113.12500000000001,0.53595556679566514
logarithmic,77,114.62,0.5372215510682089
logarithmic,78,116.11500000000001,0.53847112950888876
logarithmic,79,117.61000000000001,0.53970472188855101
logarithmic,80,119.105,0.54092273207052222
logarithmic,81,120.60000000000001,0.5421255488043617
logarithmic,82,122.09500000000001,0.5433135464707155
logarithmic,83,123.59,0.54448708578084315
logarithmic,84,125.08500000000001,0.54564651443408541
logarithmic,85,126.58000000000001,0.54679216773627404
logarithmic,86,128.07499999999999,0.54792436918183285
logarithmic,87,129.57000000000002,0.54904343100210051
logarithmic,88,131.065,0.55014965468219912
logarithmic,89,132.56,0.55124333144858972
logarithmic,90,134.05500000000001,0.552324742729287
logarithmic,91,135.55000000000001,0.55339416058855284
logarithmic,92,137.04500000000002,0.55445184813774873
logarithmic,93,138.54000000000002,0.55549805992389789
logarithmic,94,140.035,0.55653304229739464
logarithmic,95,141.53,0.55755703376018828
logarithmic,96,143.02500000000001,0.55857026529567266
logarithmic,97,144.52000000000001,0.5595729606814237
logarithmic,98,146.01500000000001,0.56056533678584375
logarithmic,99,147.51000000000002,0.56154760384969493
logarithmic,100,149.00500000000002,0.56251996575343943
logarithmic,101,150.5,0.56348262027123197
logarithmic,102,151.995,0.56443575931236112
logarithmic,103,153.49000000000001,0.56537956915087251
logarithmic,104,154.98500000000001,0.56631423064406405
logarithmic,105,156.48000000000002,0.56723991944049235
logarithmic,106,157.97500000000002,0.56815680617809039
logarithmic,107,159.47,0.56906505667295371
logarithmic,108,160.965,0.56996483209931847
logarithmic,109,162.46000000000001,0.57085628916122033
logarithmic,110,163.95500000000001,0.5717395802562899
logarithmic,111,165.45000000000002,0.57261485363211584
logarithmic,112,166.94500000000002,0.57348225353557236
logarithmic,113,168.44,0.57434192035549259
logarithmic,114,169.935,0.57519399075903688
logarithmic,115,171.43000000000001,0.57603859782208855
logarithmic,116,172.92500000000001,0.57687587115398931
logarithmic,117,174.42000000000002,0.57770593701690443
logarithmic,118,175.91500000000002,0.57852891844009491
logarithmic,119,177.41000000000003,0.5793449353293546
logarithmic,120,178.905,0.58015410457185446
logarithmic,121,180.40000000000001,0.58095654013662512
logarithmic,122,181.89500000000001,0.58175235317089247
logarithmic,123,183.39000000000001,0.58254165209247089
logarithmic,124,184.88500000000002,0.58332454267840494
logarithmic,125,186.38000000000002,0.58410112815004223
logarithmic,126,187.875,0.58487150925470743
logarithmic,127,189.37,0.58563578434413999
logarithmic,128,190.86500000000001,0.58639404944984663
logarithmic,129,192.36000000000001,0.58714639835551596
logarithmic,130,193.85500000000002,0.58789292266662785
logarithmic,131,195.35000000000002,0.58863371187739089
logarithmic,132,196.84500000000003,0.58936885343512657
logarithmic,133,198.34,0.59009843280221863
logarithmic,134,199.83500000000001,0.59082253351573633
logarithmic,135,201.33000000000001,0.59154123724483532
logarithmic,136,202.82500000000002,0.59225462384603533
logarithmic,137,204.32000000000002,0.59296277141646825
logarithmic,138,205.81500000000003,0.5936657563451847
logarithmic,139,207.31,0.59436365336260466
logarithmic,140,208.80500000000001,0.59505653558819072
logarithmic,141,210.30000000000001,0.59574447457642088
logarithmic,142,211.79500000000002,0.5964275403611331
logarithmic,143,213.29000000000002,0.59710580149831061
logarithmic,144,214.78500000000003,0.59777932510737197
logarithmic,145,216.28000000000003,0.59844817691103036
logarithmic,146,217.77500000000001,0.59911242127377873
logarithmic,147,219.27000000000001,0.59977212123905943
logarithmic,148,220.76500000000001,0.60042733856517072
logarithmic,149,222.26000000000002,0.601078133759961
logarithmic,150,223.75500000000002,0.60172456611436087
logarithmic,151,225.25000000000003,0.60236669373479845
logarithmic,152,226.745,0.60300457357454207
logarithmic,153,228.24000000000001,0.603638261464014
logarithmic,154,229.73500000000001,0.60426781214011371
logarithmic,155,231.23000000000002,0.60489327927459047
logarithmic,156,232.72500000000002,0.60551471550150171
logarithmic,157,234.22000000000003,0.60613217244379203
logarithmic,158,235.715,0.60674570073902723
logarithmic,159,237.21000000000001,0.60735535006431396
logarithmic,160,238.70500000000001,0.60796116916043708
logarithmic,161,240.20000000000002,0.60856320585524348
logarithmic,162,241.69500000000002,0.60916150708630035
logarithmic,163,243.19000000000003,0.60975611892285486
logarithmic,164,244.68500000000003,0.61034708658712078
logarithmic,165,246.18000000000001,0.61093445447491701
logarithmic,166,247.67500000000001,0.61151826617568139
logarithmic,167,249.17000000000002,0.61209856449188194
logarithmic,168,250.66500000000002,0.61267539145784722
logarithmic,169,252.16000000000003,0.61324878835803842
logarithmic,170,253.65500000000003,0.61381879574477882
logarithmic,171,255.15000000000001,0.61438545345546514
logarithmic,172,256.64499999999998,0.6149488006292736
logarithmic,173,258.14000000000004,0.61550887572338231
logarithmic,174,259.63499999999999,0.61606571652872488
logarithmic,175,261.13,0.61661936018529184
logarithmic,176,262.625,0.61716984319699519
logarithmic,177,264.12,0.61771720144611064
logarithmic,178,265.61500000000001,0.61826147020731326
logarithmic,179,267.11000000000001,0.61880268416131834
logarithmic,180,268.60500000000002,0.61934087740814181
logarithmic,181,270.10000000000002,0.61987608347999323
logarithmic,182,271.59500000000003,0.62040833535381179
logarithmic,183,273.09000000000003,0.62093766546345952
logarithmic,184,274.58500000000004,0.62146410571158039
logarithmic,185,276.08000000000004,0.62198768748113875
logarithmic,186,277.57500000000005,0.62250844164664521
logarithmic,187,279.06999999999999,0.62302639858508113
logarithmic,188,280.565,0.62354158818653183
logarithmic,189,282.06,0.624054039864537
logarithmic,190,283.55500000000001,0.62456378256616663
logarithmic,191,285.05000000000001,0.62507084478183406
logarithmic,192,286.54500000000002,0.62557525455484997
logarithmic,193,288.04000000000002,0.62607703949072979
logarithmic,194,289.53500000000003,0.62657622676625879
logarithmic,195,291.03000000000003,0.62707284313832456
logarithmic,196,292.52500000000003,0.62756691495252281
logarithmic,197,294.02000000000004,0.6280584681515442
logarithmic,198,295.51500000000004,0.62854752828334781
logarithmic,199,297.01000000000005,0.6290341205091291
logarithmic,200,298.505,0.62951826961108748
logarithmic,201,300,0.63
quadratic,1,1,0.28000000000000003
quadratic,2,2.4950000000000001,0.28706750000000003
quadratic,3,3.9900000000000002,0.29407
quadratic,4,5.4850000000000003,0.30100750000000004
quadratic,5,6.9800000000000004,0.30787999999999999
quadratic,6,8.4750000000000014,0.31468750000000001
quadratic,7,9.9700000000000006,0.32142999999999999
quadratic,8,11.465,0.3281075
quadratic,9,12.960000000000001,0.33472000000000002
quadratic,10,14.455000000000002,0.34126750000000006
quadratic,11,15.950000000000001,0.34775000000000006
quadratic,12,17.445,0.35416750000000002
quadratic,13,18.940000000000001,0.36052000000000001
quadratic,14,20.435000000000002,0.36680750000000001
quadratic,15,21.93,0.37303000000000003
quadratic,16,23.425000000000001,0.37918750000000001
quadratic,17,24.920000000000002,0.38528000000000001
quadratic,18,26.415000000000003,0.39130750000000003
quadratic,19,27.910000000000004,0.39727000000000007
quadratic,20,29.405000000000001,0.40316750000000007
quadratic,21,30.900000000000002,0.40900000000000003
quadratic,22,32.395000000000003,0.41476750000000001
quadratic,23,33.890000000000001,0.42047000000000001
quadratic,24,35.385000000000005,0.42610750000000003
quadratic,25,36.880000000000003,0.43168000000000001
quadratic,26,38.375,0.43718750000000001
quadratic,27,39.870000000000005,0.44263000000000002
quadratic,28,41.365000000000002,0.4480075
quadratic,29,42.859999999999999,0.45332
quadratic,30,44.355000000000004,0.45856750000000002
quadratic,31,45.850000000000001,0.46375
quadratic,32,47.345000000000006,0.46886749999999999
quadratic,33,48.840000000000003,0.47392000000000001
quadratic,34,50.335000000000001,0.47890749999999999
quadratic,35,51.830000000000005,0.48383000000000009
quadratic,36,53.325000000000003,0.48868749999999994
quadratic,37,54.820000000000007,0.49348000000000009
quadratic,38,56.315000000000005,0.49820750000000003
quadratic,39,57.810000000000002,0.50287000000000004
quadratic,40,59.305000000000007,0.50746750000000007
quadratic,41,60.800000000000004,0.51200000000000001
quadratic,42,62.295000000000002,0.51646750000000008
quadratic,43,63.790000000000006,0.52087000000000006
quadratic,44,65.285000000000011,0.52520750000000005
quadratic,45,66.780000000000001,0.52948000000000006
quadratic,46,68.275000000000006,0.53368749999999998
quadratic,47,69.77000000000001,0.53783000000000003
quadratic,48,71.265000000000001,0.54190749999999999
quadratic,49,72.760000000000005,0.54591999999999996
quadratic,50,74.25500000000001,0.54986750000000006
quadratic,51,75.75,0.55374999999999996
quadratic,52,77.245000000000005,0.55756749999999999
quadratic,53,78.740000000000009,0.56132000000000004
quadratic,54,80.234999999999999,0.56500750000000011
quadratic,55,81.730000000000004,0.56862999999999997
quadratic,56,83.225000000000009,0.57218750000000007
quadratic,57,84.719999999999999,0.57567999999999997
quadratic,58,86.215000000000003,0.57910750000000011
quadratic,59,87.710000000000008,0.58247000000000004
quadratic,60,89.205000000000013,0.5857675
quadratic,61,90.700000000000003,0.58899999999999997
quadratic,62,92.195000000000007,0.59216750000000007
quadratic,63,93.690000000000012,0.59526999999999997
quadratic,64,95.185000000000002,0.59830749999999999
quadratic,65,96.680000000000007,0.60127999999999993
quadratic,66,98.175000000000011,0.60418749999999999
quadratic,67,99.670000000000002,0.60702999999999996
quadratic,68,101.16500000000001,0.60980750000000006
quadratic,69,102.66000000000001,0.61251999999999995
quadratic,70,104.155,0.61516749999999998
quadratic,71,105.65000000000001,0.61775000000000002
quadratic,72,107.14500000000001,0.62026749999999997
quadratic,73,108.64000000000001,0.62271999999999994
quadratic,74,110.13500000000001,0.62510750000000004
quadratic,75,111.63000000000001,0.62743000000000004
quadratic,76,113.12500000000001,0.62968750000000007
quadratic,77,114.62,0.63188
quadratic,78,116.11500000000001,0.63400750000000006
quadratic,79,117.61000000000001,0.63607000000000002
quadratic,80,119.105,0.63806750000000001
quadratic,81,120.60000000000001,0.6399999999999999
quadratic,82,122.09500000000001,0.64186750000000004
quadratic,83,123.59,0.64367000000000008
quadratic,84,125.08500000000001,0.64540750000000002
quadratic,85,126.58000000000001,0.64707999999999999
quadratic,86,128.07499999999999,0.64868749999999997
quadratic,87,129.57000000000002,0.65022999999999997
quadratic,88,131.065,0.65170749999999988
quadratic,89,132.56,0.65312000000000003
quadratic,90,134.05500000000001,0.65446749999999998
quadratic,91,135.55000000000001,0.65575000000000006
quadratic,92,137.04500000000002,0.65696750000000004
quadratic,93,138.54000000000002,0.65812000000000004
quadratic,94,140.035,0.65920749999999995
quadratic,95,141.53,0.66022999999999998
quadratic,96,143.02500000000001,0.66118750000000004
quadratic,97,144.52000000000001,0.66208
quadratic,98,146.01500000000001,0.66290749999999998
quadratic,99,147.51000000000002,0.66366999999999998
quadratic,100,149.00500000000002,0.6643675
quadratic,101,150.5,0.66500000000000004
quadratic,102,151.995,0.66556749999999998
quadratic,103,153.49000000000001,0.66606999999999994
quadratic,104,154.98500000000001,0.66650749999999981
quadratic,105,156.48000000000002,0.66687999999999992
quadratic,106,157.97500000000002,0.66718750000000004
quadratic,107,159.47,0.66742999999999997
quadratic,108,160.965,0.66760750000000002
quadratic,109,162.46000000000001,0.66772000000000009
quadratic,110,163.95500000000001,0.66776750000000007
quadratic,111,165.45000000000002,0.66774999999999984
quadratic,112,166.94500000000002,0.66766749999999997
quadratic,113,168.44,0.66752
quadratic,114,169.935,0.66730749999999994
quadratic,115,171.43000000000001,0.66702999999999979
quadratic,116,172.92500000000001,0.66668749999999988
quadratic,117,174.42000000000002,0.66627999999999998
quadratic,118,175.91500000000002,0.66580749999999989
quadratic,119,177.41000000000003,0.66527000000000003
quadratic,120,178.905,0.66466749999999974
quadratic,121,180.40000000000001,0.66400000000000015
quadratic,122,181.89500000000001,0.66326750000000001
quadratic,123,183.39000000000001,0.66246999999999989
quadratic,124,184.88500000000002,0.66160750000000002
quadratic,125,186.38000000000002,0.66067999999999993
quadratic,126,187.875,0.65968749999999998
quadratic,127,189.37,0.65862999999999983
quadratic,128,190.86500000000001,0.65750749999999991
quadratic,129,192.36000000000001,0.65632000000000001
quadratic,130,193.85500000000002,0.65506749999999991
quadratic,131,195.35000000000002,0.65374999999999972
quadratic,132,196.84500000000003,0.65236749999999999
quadratic,133,198.34,0.65091999999999994
quadratic,134,199.83500000000001,0.64940749999999992
quadratic,135,201.33000000000001,0.64782999999999991
quadratic,136,202.82500000000002,0.64618750000000003
quadratic,137,204.32000000000002,0.64447999999999994
quadratic,138,205.81500000000003,0.64270749999999988
quadratic,139,207.31,0.64086999999999994
quadratic,140,208.80500000000001,0.63896750000000002
quadratic,141,210.30000000000001,0.6369999999999999
quadratic,142,211.79500000000002,0.63496750000000002
quadratic,143,213.29000000000002,0.63286999999999982
quadratic,144,214.78500000000003,0.63070749999999987
quadratic,145,216.28000000000003,0.62847999999999982
quadratic,146,217.77500000000001,0.6261874999999999
quadratic,147,219.27000000000001,0.62383000000000011
quadratic,148,220.76500000000001,0.62140749999999989
quadratic,149,222.26000000000002,0.61891999999999991
quadratic,150,223.75500000000002,0.61636749999999974
quadratic,151,225.25000000000003,0.61374999999999991
quadratic,152,226.745,0.6110675000000001
quadratic,153,228.24000000000001,0.60831999999999997
quadratic,154,229.73500000000001,0.60550750000000009
quadratic,155,231.23000000000002,0.60263
quadratic,156,232.72500000000002,0.59968749999999993
quadratic,157,234.22000000000003,0.59667999999999988
quadratic,158,235.715,0.59360749999999995
quadratic,159,237.21000000000001,0.59046999999999983
quadratic,160,238.70500000000001,0.58726749999999994
quadratic,161,240.20000000000002,0.58399999999999974
quadratic,162,241.69500000000002,0.58066749999999989
quadratic,163,243.19000000000003,0.57726999999999995
quadratic,164,244.68500000000003,0.57380749999999991
quadratic,165,246.18000000000001,0.57028000000000001
quadratic,166,247.67500000000001,0.56668749999999979
quadratic,167,249.17000000000002,0.56303000000000003
quadratic,168,250.66500000000002,0.55930749999999985
quadratic,169,252.16000000000003,0.5555199999999999
quadratic,170,253.65500000000003,0.55166749999999976
quadratic,171,255.15000000000001,0.54774999999999996
quadratic,172,256.64499999999998,0.54376750000000007
quadratic,173,258.14000000000004,0.53971999999999987
quadratic,174,259.63499999999999,0.5356074999999999
quadratic,175,261.13,0.53142999999999985
quadratic,176,262.625,0.52718749999999992
quadratic,177,264.12,0.52288000000000001
quadratic,178,265.61500000000001,0.5185074999999999
quadratic,179,267.11000000000001,0.51407000000000003
quadratic,180,268.60500000000002,0.50956749999999995
quadratic,181,270.10000000000002,0.50499999999999989
quadratic,182,271.59500000000003,0.50036749999999985
quadratic,183,273.09000000000003,0.49566999999999983
quadratic,184,274.58500000000004,0.49090749999999983
quadratic,185,276.08000000000004,0.48607999999999985
quadratic,186,277.57500000000005,0.48118749999999966
quadratic,187,279.06999999999999,0.47622999999999993
quadratic,188,280.565,0.4712075
quadratic,189,282.06,0.46611999999999987
quadratic,190,283.55500000000001,0.46096749999999997
quadratic,191,285.05000000000001,0.45574999999999988
quadratic,192,286.54500000000002,0.45046750000000002
quadratic,193,288.04000000000002,0.44511999999999974
quadratic,194,289.53500000000003,0.43970749999999992
quadratic,195,291.03000000000003,0.43422999999999967
quadratic,196,292.52500000000003,0.42868749999999989
quadratic,197,294.02000000000004,0.4230799999999999
quadratic,198,295.51500000000004,0.41740749999999971
quadratic,199,297.01000000000005,0.41166999999999954
quadratic,200,298.505,0.40586749999999983
quadratic,201,300,0.39999999999999991
